Item_Identifier,Outlet_Identifier
FDU48,OUT010
DRE03,OUT035
FDX55,OUT017
FDP38,OUT027
FDZ19,OUT017
NCU54,OUT045
FDY36,OUT046
FDL16,OUT018
FDW31,OUT013
DRK49,OUT027
FDC08,OUT049
FDO56,OUT035
NCV53,OUT017
FDA35,OUT017
FDL40,OUT019
FDJ04,OUT049
FDA31,OUT018
FDX24,OUT045
FDQ59,OUT046
FDF45,OUT017
FDH05,OUT027
NCZ54,OUT046
FDW01,OUT019
FDX36,OUT018
NCO55,OUT027
FDL13,OUT017
FDV16,OUT049
FDN04,OUT045
NCH06,OUT018
FDA40,OUT013
NCS05,OUT049
FDM15,OUT027
FDK04,OUT017
FDI58,OUT013
FDB33,OUT013
FDJ45,OUT049
NCO05,OUT046
NCE31,OUT010
FDQ49,OUT046
FDL34,OUT046
FDV07,OUT049
FDX19,OUT045
FDO48,OUT046
FDK40,OUT013
FDY19,OUT049
FDS16,OUT027
FDS02,OUT027
FDM51,OUT045
FDW02,OUT019
FDS31,OUT019
DRF03,OUT018
FDT55,OUT013
FDW21,OUT046
FDP07,OUT013
NCZ17,OUT046
NCV41,OUT017
FDP60,OUT049
FDG58,OUT010
FDI60,OUT049
FDI20,OUT046
DRC13,OUT017
DRA24,OUT019
FDW52,OUT013
FDN38,OUT018
DRI49,OUT045
FDW26,OUT045
FDA28,OUT027
FDZ52,OUT017
FDU39,OUT045
FDR25,OUT018
FDM44,OUT017
FDA50,OUT027
FDJ38,OUT018
DRM47,OUT035
NCO05,OUT049
FDU21,OUT049
FDF32,OUT046
FDM27,OUT019
FDL33,OUT027
FDO60,OUT046
NCJ30,OUT013
NCI42,OUT013
FDU37,OUT035
FDV08,OUT027
NCA29,OUT035
FDD16,OUT035
FDB35,OUT017
FDS31,OUT018
NCA53,OUT017
NCD19,OUT017
FDP07,OUT035
FDA44,OUT013
FDI14,OUT035
NCE31,OUT017
FDJ14,OUT019
FDY44,OUT018
FDZ26,OUT035
FDG26,OUT017
FDN34,OUT017
DRG11,OUT018
FDH20,OUT018
FDX09,OUT018
FDS09,OUT027
NCJ43,OUT017
NCR05,OUT027
DRE49,OUT013
FDZ59,OUT049
NCH43,OUT018
FDP03,OUT049
DRC01,OUT027
FDX28,OUT027
FDI19,OUT035
FDW15,OUT035
NCX18,OUT019
FDF20,OUT049
FDN57,OUT027
NCM06,OUT035
NCV53,OUT018
FDO20,OUT049
FDV44,OUT013
FDJ56,OUT045
NCB18,OUT035
FDZ20,OUT010
NCR50,OUT046
FDL24,OUT035
FDU38,OUT010
DRB48,OUT010
FDS27,OUT019
FDR43,OUT049
FDI12,OUT017
FDU08,OUT027
FDT56,OUT027
DRD15,OUT019
FDK26,OUT018
DRJ13,OUT017
FDP44,OUT046
FDV40,OUT013
FDN28,OUT046
FDY13,OUT017
NCM17,OUT046
DRE48,OUT035
FDA57,OUT027
NCX18,OUT049
DRK13,OUT027
FDL57,OUT019
FDR27,OUT010
FDB52,OUT049
FDQ10,OUT018
FDY60,OUT010
FDH33,OUT027
FDG56,OUT027
FDS07,OUT013
FDZ13,OUT045
FDO31,OUT013
DRD49,OUT017
FDW12,OUT049
FDP57,OUT018
FDO21,OUT013
NCY18,OUT046
NCR30,OUT010
FDZ20,OUT017
NCK17,OUT017
FDX26,OUT035
FDR24,OUT035
FDQ22,OUT027
FDP07,OUT018
FDV04,OUT049
FDL48,OUT049
FDE16,OUT018
NCK42,OUT017
FDJ53,OUT046
FDH58,OUT013
FDD46,OUT049
FDW58,OUT035
NCL07,OUT046
FDU12,OUT045
FDO52,OUT017
FDT16,OUT027
FDG12,OUT017
FDX22,OUT045
DRG37,OUT046
FDI26,OUT017
FDK34,OUT045
FDO25,OUT010
FDV47,OUT017
FDU13,OUT049
FDN57,OUT018
DRG01,OUT027
FDU57,OUT027
FDF24,OUT027
FDP39,OUT018
DRJ39,OUT027
FDN02,OUT017
FDS24,OUT049
FDW51,OUT010
NCR29,OUT035
FDE29,OUT045
NCX54,OUT046
FDF02,OUT018
NCR53,OUT019
FDV01,OUT019
FDX46,OUT049
DRD25,OUT035
FDX57,OUT013
FDA04,OUT046
FDB04,OUT019
NCR41,OUT049
FDE24,OUT010
NCM41,OUT045
DRG13,OUT035
FDV34,OUT010
FDK24,OUT019
FDX46,OUT046
NCB31,OUT045
FDR55,OUT013
FDY28,OUT045
FDM16,OUT046
FDJ33,OUT018
FDF33,OUT018
DRH36,OUT035
NCS53,OUT049
NCN53,OUT019
FDC38,OUT035
FDD36,OUT010
FDF22,OUT035
FDB16,OUT046
FDR26,OUT010
FDO52,OUT045
FDF16,OUT019
FDR52,OUT010
FDW38,OUT027
FDK03,OUT049
FDQ33,OUT017
DRF23,OUT045
FDI15,OUT049
NCL41,OUT019
FDW40,OUT010
FDZ12,OUT010
FDK60,OUT018
FDX25,OUT035
NCM30,OUT027
FDK14,OUT013
NCP18,OUT045
FDH26,OUT035
DRK23,OUT027
FDB60,OUT035
NCN17,OUT046
FDE10,OUT045
FDR58,OUT018
FDA33,OUT035
FDN24,OUT017
DRI13,OUT046
FDX21,OUT049
FDQ40,OUT013
FDX23,OUT035
FDD17,OUT046
DRH03,OUT035
FDG60,OUT046
FDB32,OUT019
DRE12,OUT035
FDR12,OUT045
DRH11,OUT013
FDY28,OUT018
FDR26,OUT017
FDL27,OUT045
FDJ15,OUT035
FDU49,OUT018
DRF51,OUT046
FDN12,OUT010
DRK23,OUT013
FDL10,OUT018
FDX07,OUT018
FDO37,OUT013
NCA41,OUT045
NCQ06,OUT017
FDJ48,OUT045
DRD24,OUT027
FDW10,OUT010
FDU51,OUT045
NCC31,OUT049
FDY02,OUT027
FDU34,OUT035
FDX21,OUT010
NCH29,OUT045
DRL35,OUT049
DRN37,OUT017
NCN53,OUT010
FDL45,OUT010
FDA37,OUT018
FDK20,OUT027
FDA49,OUT010
FDG59,OUT045
FDV03,OUT027
FDF16,OUT046
FDU36,OUT049
FDU35,OUT010
FDH08,OUT019
FDF24,OUT018
DRN36,OUT046
FDS59,OUT013
DRJ23,OUT017
DRF25,OUT035
FDL15,OUT049
NCP43,OUT035
FDB28,OUT045
FDX50,OUT013
FDE41,OUT046
NCR50,OUT049
FDD41,OUT027
DRI11,OUT049
FDJ28,OUT027
FDP48,OUT049
FDY37,OUT013
NCC07,OUT046
FDJ10,OUT049
FDY37,OUT035
NCL19,OUT049
FDI50,OUT035
FDO39,OUT046
FDO25,OUT035
FDE24,OUT018
FDW19,OUT045
FDT36,OUT018
FDH16,OUT049
DRM37,OUT018
NCN07,OUT049
FDK25,OUT045
FDK41,OUT045
DRL60,OUT010
FDR43,OUT035
FDY15,OUT049
FDW08,OUT013
DRE15,OUT045
NCO30,OUT017
FDO32,OUT027
FDH05,OUT018
FDH10,OUT027
FDP58,OUT045
NCH43,OUT013
FDZ32,OUT019
FDU12,OUT046
FDM36,OUT046
NCP50,OUT027
DRB25,OUT013
FDU15,OUT013
FDF58,OUT010
FDX35,OUT019
FDX51,OUT049
FDB47,OUT013
FDL51,OUT035
NCM29,OUT046
FDB29,OUT018
FDS25,OUT018
FDR36,OUT010
FDQ27,OUT049
FDZ22,OUT017
FDB02,OUT013
FDZ34,OUT046
FDL46,OUT035
FDN38,OUT035
FDK04,OUT045
NCF31,OUT018
FDV59,OUT010
FDU13,OUT035
FDV14,OUT013
FDR09,OUT045
DRP47,OUT013
FDC23,OUT018
FDU33,OUT049
FDS27,OUT013
DRO59,OUT045
FDD48,OUT045
FDL33,OUT013
NCK30,OUT018
NCP42,OUT019
FDP11,OUT017
FDV52,OUT018
FDW33,OUT046
FDR19,OUT049
FDW31,OUT027
DRJ51,OUT045
FDU35,OUT027
FDT37,OUT035
FDK56,OUT013
FDY24,OUT018
FDS02,OUT046
FDP39,OUT019
NCG07,OUT019
FDP58,OUT019
FDP46,OUT013
FDZ34,OUT035
FDZ57,OUT017
FDH34,OUT049
FDF35,OUT017
FDR20,OUT018
FDX56,OUT027
FDR40,OUT013
NCE30,OUT049
DRI37,OUT010
FDW48,OUT027
NCC18,OUT045
FDH02,OUT018
NCZ30,OUT035
FDI45,OUT018
FDK41,OUT013
FDQ07,OUT018
NCE06,OUT010
FDF11,OUT018
FDU51,OUT013
NCH06,OUT010
FDD38,OUT013
FDU07,OUT046
FDK08,OUT049
FDW15,OUT027
FDE21,OUT049
FDX28,OUT035
NCR50,OUT027
FDL27,OUT018
FDK14,OUT035
NCB07,OUT027
NCR53,OUT035
FDB60,OUT017
FDW48,OUT049
FDR55,OUT035
FDO22,OUT045
FDL48,OUT017
NCZ05,OUT013
FDO25,OUT046
FDF47,OUT013
FDY40,OUT010
FDR25,OUT045
FDD59,OUT027
FDX38,OUT013
FDE26,OUT046
FDH48,OUT019
NCK29,OUT013
NCF54,OUT046
FDI38,OUT017
FDJ07,OUT027
FDS55,OUT018
NCX53,OUT010
NCP55,OUT035
FDV04,OUT046
FDV40,OUT046
NCN30,OUT018
FDT57,OUT017
FDI52,OUT045
FDT57,OUT013
FDK33,OUT035
FDQ39,OUT035
FDR23,OUT045
FDX47,OUT019
DRP35,OUT035
FDU26,OUT010
FDR39,OUT049
FDV48,OUT010
NCG18,OUT018
NCD42,OUT013
FDP59,OUT010
FDF34,OUT027
DRD15,OUT035
FDP03,OUT046
FDO20,OUT035
NCY30,OUT035
DRH37,OUT013
FDT10,OUT010
FDF35,OUT045
FDG10,OUT035
FDK03,OUT027
FDG20,OUT046
NCL07,OUT027
DRD49,OUT046
NCG55,OUT017
FDR19,OUT017
NCM54,OUT035
FDZ44,OUT019
FDR28,OUT017
FDB51,OUT018
DRJ59,OUT046
FDZ43,OUT018
NCC54,OUT045
FDQ11,OUT035
DRH03,OUT018
FDX38,OUT010
DRH36,OUT045
NCB06,OUT017
FDR33,OUT017
FDE47,OUT013
FDA10,OUT027
DRI01,OUT013
NCJ54,OUT046
FDT14,OUT046
DRL49,OUT017
NCI18,OUT045
FDC38,OUT049
FDS56,OUT013
FDX19,OUT049
FDU36,OUT027
FDO44,OUT013
FDG57,OUT017
FDV20,OUT049
FDE47,OUT035
FDU32,OUT027
NCB06,OUT027
FDV46,OUT049
FDP45,OUT027
FDK03,OUT045
FDX37,OUT035
FDX58,OUT013
FDQ46,OUT045
FDL13,OUT013
NCT30,OUT018
FDP20,OUT045
FDH40,OUT013
FDZ25,OUT018
FDU27,OUT027
NCQ42,OUT013
FDU31,OUT049
FDC35,OUT010
FDX43,OUT018
FDU07,OUT045
DRD13,OUT013
DRK49,OUT017
FDL12,OUT019
FDZ08,OUT017
FDA10,OUT018
FDS20,OUT045
FDA07,OUT018
FDR08,OUT035
FDM44,OUT019
FDI22,OUT010
NCM07,OUT049
FDN46,OUT017
NCW53,OUT018
FDZ51,OUT049
FDT04,OUT018
FDZ48,OUT019
FDA08,OUT046
DRN37,OUT018
FDD35,OUT017
FDZ48,OUT046
NCN54,OUT018
FDU32,OUT013
FDK41,OUT027
FDR44,OUT018
NCK29,OUT027
FDT09,OUT045
FDR11,OUT045
FDD57,OUT027
FDT10,OUT013
FDR51,OUT018
NCK17,OUT049
FDY07,OUT017
FDT14,OUT018
FDJ21,OUT027
NCR42,OUT017
DRG37,OUT049
FDI24,OUT019
FDJ22,OUT035
FDT28,OUT035
FDH38,OUT046
FDT43,OUT045
FDX04,OUT017
FDV46,OUT017
FDP10,OUT049
NCA53,OUT046
FDL52,OUT046
FDQ32,OUT049
FDT37,OUT017
NCO43,OUT018
FDI53,OUT017
FDO19,OUT010
FDG12,OUT019
FDG53,OUT018
FDK36,OUT046
FDR55,OUT046
FDV16,OUT017
FDS31,OUT027
NCK06,OUT013
FDN03,OUT046
NCT30,OUT019
FDC50,OUT010
FDE11,OUT035
FDM03,OUT035
NCP05,OUT018
FDJ41,OUT046
FDR47,OUT027
FDK36,OUT017
FDQ23,OUT017
NCK42,OUT027
NCO06,OUT010
FDV24,OUT018
FDK40,OUT046
FDT23,OUT046
FDB50,OUT018
NCF43,OUT049
FDU26,OUT027
FDC10,OUT049
FDK51,OUT049
FDV09,OUT010
DRL37,OUT049
FDQ45,OUT010
FDO45,OUT027
FDP27,OUT035
NCE07,OUT018
FDL26,OUT027
FDL09,OUT049
NCA17,OUT046
NCL29,OUT017
FDS20,OUT017
NCD19,OUT049
FDF05,OUT049
FDI44,OUT017
NCY29,OUT045
FDC60,OUT010
DRL49,OUT045
FDT39,OUT017
FDE50,OUT045
FDK25,OUT027
DRK13,OUT018
DRD24,OUT018
FDX60,OUT046
FDT40,OUT019
FDJ20,OUT045
FDI58,OUT045
FDX04,OUT049
FDK55,OUT035
NCH06,OUT017
NCG54,OUT045
FDN46,OUT035
FDS46,OUT017
FDM24,OUT017
NCC07,OUT049
DRG51,OUT045
NCS53,OUT013
FDC33,OUT046
FDD14,OUT013
FDJ52,OUT049
FDV33,OUT045
FDY33,OUT045
FDE28,OUT019
FDA57,OUT045
DRC27,OUT017
FDA27,OUT045
FDO57,OUT035
FDZ44,OUT035
FDA58,OUT013
DRB01,OUT049
FDX45,OUT018
FDY12,OUT017
NCZ29,OUT045
FDF09,OUT018
FDR48,OUT017
NCH29,OUT013
FDN08,OUT045
NCN30,OUT013
FDS12,OUT019
FDN58,OUT013
FDF50,OUT045
NCR54,OUT046
FDQ21,OUT046
FDA13,OUT013
FDY47,OUT018
NCF31,OUT013
FDL44,OUT027
FDT51,OUT019
NCF31,OUT019
NCK31,OUT046
DRM47,OUT045
FDL40,OUT013
FDT34,OUT010
FDP40,OUT035
NCJ31,OUT017
FDT50,OUT027
FDG21,OUT046
FDM03,OUT018
FDO11,OUT049
FDX26,OUT045
FDF39,OUT018
NCR53,OUT010
FDL57,OUT035
FDO44,OUT045
NCY41,OUT035
FDL08,OUT046
NCV30,OUT046
FDL45,OUT027
FDK09,OUT017
FDQ58,OUT049
FDA28,OUT018
FDA02,OUT019
NCC54,OUT013
FDA55,OUT018
NCJ43,OUT010
NCB19,OUT019
FDA19,OUT046
FDD35,OUT013
FDK08,OUT018
FDN27,OUT027
NCC19,OUT027
FDL16,OUT049
NCL54,OUT027
FDR33,OUT049
FDD52,OUT035
FDV33,OUT049
FDF21,OUT035
FDM56,OUT018
FDB12,OUT035
FDI48,OUT035
FDH09,OUT049
FDQ36,OUT046
FDY16,OUT013
NCM43,OUT027
FDF59,OUT018
NCR38,OUT035
FDY13,OUT035
FDC40,OUT035
FDT11,OUT017
FDT59,OUT018
NCU54,OUT046
FDG34,OUT010
FDQ36,OUT017
DRZ11,OUT049
DRH23,OUT019
FDT55,OUT017
NCV53,OUT013
FDQ33,OUT027
NCJ54,OUT013
FDY16,OUT019
NCN07,OUT046
FDO01,OUT018
FDP32,OUT017
NCN07,OUT018
DRN47,OUT027
NCM18,OUT045
FDD40,OUT027
FDW47,OUT046
FDI45,OUT049
FDJ46,OUT018
FDD38,OUT010
FDS37,OUT045
FDY60,OUT045
FDP13,OUT018
FDM28,OUT045
FDY33,OUT017
NCM54,OUT013
FDK04,OUT046
NCI42,OUT035
FDF45,OUT018
FDN56,OUT049
FDR56,OUT017
FDX40,OUT046
FDB34,OUT017
FDY47,OUT045
DRB01,OUT013
FDR51,OUT045
FDR48,OUT049
FDZ25,OUT013
FDJ04,OUT045
NCG07,OUT027
FDB52,OUT018
FDH14,OUT045
NCY17,OUT046
FDX31,OUT045
FDN12,OUT046
FDG56,OUT018
FDP23,OUT018
FDC47,OUT045
FDW25,OUT027
NCR42,OUT045
DRO59,OUT049
FDT60,OUT018
FDE32,OUT018
FDF21,OUT017
FDX04,OUT013
FDC22,OUT049
FDD39,OUT045
DRC36,OUT046
DRE01,OUT046
FDP37,OUT013
DRI01,OUT045
NCE19,OUT019
NCS30,OUT017
FDX31,OUT018
FDH47,OUT046
FDY11,OUT018
FDU23,OUT010
FDO19,OUT013
FDP08,OUT013
FDX19,OUT013
FDJ28,OUT017
FDE29,OUT049
FDC14,OUT017
FDV44,OUT017
NCF43,OUT017
NCY42,OUT013
NCZ06,OUT027
FDB29,OUT035
FDL28,OUT013
FDF57,OUT045
FDE44,OUT013
FDU33,OUT027
FDA08,OUT017
NCC06,OUT046
FDO32,OUT046
FDU39,OUT046
NCK18,OUT018
FDI26,OUT049
DRE37,OUT046
NCN26,OUT010
FDS16,OUT035
FDE40,OUT018
FDP03,OUT017
FDA27,OUT049
FDJ12,OUT049
FDT03,OUT018
FDF50,OUT035
FDC51,OUT045
NCL55,OUT019
FDZ23,OUT035
FDW24,OUT045
FDH21,OUT035
NCQ41,OUT010
FDH48,OUT018
FDX11,OUT035
FDK33,OUT013
FDV36,OUT045
NCW41,OUT045
FDU32,OUT019
FDE36,OUT045
FDO27,OUT045
FDW27,OUT045
FDJ48,OUT027
FDR11,OUT013
FDV07,OUT018
FDO50,OUT027
FDN04,OUT017
FDZ08,OUT045
FDD05,OUT018
FDV60,OUT035
NCG30,OUT013
FDX37,OUT027
FDW24,OUT049
DRM48,OUT027
FDF46,OUT027
NCY54,OUT035
FDS35,OUT017
FDB04,OUT035
NCK05,OUT017
FDT46,OUT010
FDP52,OUT027
NCR17,OUT017
NCN54,OUT017
FDX12,OUT035
DRL23,OUT035
DRN47,OUT045
FDM25,OUT013
FDF52,OUT027
FDU21,OUT045
FDI15,OUT017
FDJ09,OUT018
FDW03,OUT046
FDA07,OUT049
FDU39,OUT017
FDI60,OUT045
FDK33,OUT045
FDN01,OUT049
FDV38,OUT013
NCV06,OUT013
FDQ34,OUT046
DRK37,OUT045
NCY53,OUT013
FDD53,OUT027
FDV49,OUT049
FDY36,OUT019
FDH34,OUT046
NCD07,OUT017
FDB51,OUT013
NCH42,OUT010
NCI31,OUT035
FDL56,OUT035
FDG29,OUT017
FDJ45,OUT018
FDJ38,OUT017
NCO05,OUT018
FDW24,OUT010
FDN34,OUT027
FDH46,OUT049
FDW39,OUT035
DRK59,OUT027
FDU25,OUT045
FDC44,OUT013
FDG17,OUT027
FDI45,OUT046
FDK08,OUT013
FDW36,OUT035
FDL39,OUT035
FDS13,OUT013
FDO57,OUT049
FDS37,OUT017
FDV26,OUT013
FDJ22,OUT013
FDC16,OUT049
NCH42,OUT027
FDD46,OUT027
FDT25,OUT035
FDR34,OUT045
FDQ10,OUT027
DRI03,OUT046
FDB58,OUT027
FDQ03,OUT049
DRD27,OUT049
FDK33,OUT018
DRL23,OUT049
FDW32,OUT045
NCL05,OUT046
DRB01,OUT027
NCL06,OUT045
FDH10,OUT018
NCO14,OUT017
FDV03,OUT049
FDW52,OUT017
NCZ30,OUT017
FDY35,OUT010
FDN31,OUT046
FDX31,OUT035
NCJ05,OUT049
FDN56,OUT017
FDZ04,OUT049
FDJ44,OUT035
FDI08,OUT017
FDB59,OUT018
FDY15,OUT045
NCZ18,OUT019
DRO47,OUT017
FDW21,OUT035
FDZ14,OUT027
FDM09,OUT045
FDK43,OUT049
FDE45,OUT018
FDR35,OUT027
FDT58,OUT027
FDS57,OUT017
FDF10,OUT018
FDP03,OUT010
FDT04,OUT010
NCW53,OUT013
FDA39,OUT010
NCH29,OUT035
FDU02,OUT045
FDN13,OUT019
FDX56,OUT019
FDT11,OUT027
NCC18,OUT027
FDA32,OUT010
FDU39,OUT018
FDV27,OUT019
NCW53,OUT045
NCZ42,OUT013
FDO46,OUT017
FDQ57,OUT027
FDZ36,OUT018
FDK38,OUT018
FDU51,OUT027
FDS14,OUT013
FDQ40,OUT049
FDE20,OUT049
FDH58,OUT046
NCK53,OUT017
FDJ44,OUT017
FDN22,OUT045
FDH56,OUT018
FDK48,OUT045
FDQ40,OUT035
FDH10,OUT035
FDM21,OUT045
FDX12,OUT045
FDM51,OUT013
FDG09,OUT010
DRD37,OUT013
FDN21,OUT046
NCQ06,OUT046
FDV52,OUT046
FDC10,OUT017
FDX51,OUT035
NCD54,OUT049
NCK18,OUT027
FDZ01,OUT035
FDT48,OUT046
FDB40,OUT049
NCC07,OUT027
FDT52,OUT049
FDK09,OUT019
NCQ30,OUT010
FDZ60,OUT019
NCK18,OUT013
FDV11,OUT010
FDR25,OUT017
FDB26,OUT045
DRD01,OUT017
FDG32,OUT017
FDY49,OUT035
FDD26,OUT035
FDC22,OUT018
DRD27,OUT045
FDA44,OUT027
FDW01,OUT013
FDV32,OUT019
FDK32,OUT027
NCA05,OUT013
FDR10,OUT013
FDL22,OUT035
FDD10,OUT035
FDW25,OUT013
FDR47,OUT049
DRF27,OUT049
FDQ48,OUT027
FDS37,OUT035
NCI18,OUT046
NCJ42,OUT027
FDY48,OUT035
FDB39,OUT049
DRI37,OUT018
FDB58,OUT017
FDV12,OUT013
NCU06,OUT013
FDU34,OUT018
FDP31,OUT018
FDV11,OUT035
NCY06,OUT018
NCV41,OUT045
FDQ52,OUT027
FDM38,OUT013
FDA14,OUT046
FDB23,OUT027
DRH49,OUT013
FDI40,OUT017
FDR37,OUT045
FDS16,OUT049
FDT15,OUT046
FDL32,OUT013
FDB39,OUT017
FDX40,OUT013
DRD13,OUT045
FDZ43,OUT013
DRM59,OUT013
NCZ18,OUT017
FDH52,OUT027
FDM25,OUT010
NCP05,OUT027
FDY38,OUT013
FDO37,OUT017
FDV49,OUT027
NCP02,OUT010
NCJ19,OUT045
FDW44,OUT046
FDU56,OUT046
FDZ58,OUT017
FDZ15,OUT013
NCI06,OUT049
FDD36,OUT018
FDD56,OUT045
FDX27,OUT018
FDG50,OUT010
FDU36,OUT018
FDJ15,OUT046
FDG32,OUT035
FDV15,OUT019
FDS28,OUT013
FDU23,OUT049
DRI03,OUT035
FDH28,OUT017
FDP16,OUT010
NCQ29,OUT017
NCH30,OUT018
FDU31,OUT046
FDF04,OUT049
FDZ20,OUT013
NCK05,OUT010
FDV23,OUT019
FDA07,OUT010
FDL03,OUT013
FDX04,OUT018
FDV19,OUT018
FDP22,OUT018
FDT34,OUT017
FDZ26,OUT027
NCM43,OUT049
DRK35,OUT046
FDO20,OUT046
FDO22,OUT049
FDM46,OUT046
FDO01,OUT046
NCX05,OUT027
FDI46,OUT049
FDD11,OUT017
FDA32,OUT018
FDW32,OUT035
FDX22,OUT019
FDQ47,OUT045
FDT07,OUT035
NCQ43,OUT018
FDW07,OUT013
FDE35,OUT049
FDC04,OUT045
NCW53,OUT027
NCG07,OUT035
FDQ03,OUT035
FDV46,OUT013
NCM26,OUT049
DRA59,OUT049
FDW13,OUT027
DRF27,OUT046
FDT12,OUT017
FDD40,OUT045
FDN25,OUT018
FDE33,OUT013
NCL29,OUT046
NCO30,OUT019
FDB16,OUT045
FDF16,OUT045
FDL02,OUT046
FDO13,OUT049
DRG27,OUT019
FDX31,OUT010
FDX11,OUT049
NCW41,OUT049
FDI52,OUT018
FDN08,OUT027
DRD15,OUT046
DRF01,OUT017
DRH15,OUT019
FDX59,OUT018
FDO37,OUT010
FDY56,OUT010
FDR31,OUT046
NCH54,OUT035
NCW06,OUT045
NCC18,OUT018
DRJ23,OUT027
FDO16,OUT049
FDB08,OUT049
NCZ53,OUT013
DRJ01,OUT010
DRE48,OUT046
DRA59,OUT013
FDS27,OUT049
NCW29,OUT018
DRN35,OUT049
FDB09,OUT046
FDV59,OUT035
FDD26,OUT027
FDV55,OUT046
FDH48,OUT013
FDM51,OUT010
DRG48,OUT049
FDP49,OUT018
FDB03,OUT046
FDL10,OUT013
FDJ32,OUT027
FDD11,OUT018
FDW13,OUT049
FDA32,OUT017
DRQ35,OUT045
DRI37,OUT046
FDU38,OUT046
FDJ07,OUT010
FDT38,OUT018
FDX02,OUT018
NCN18,OUT013
FDQ13,OUT045
DRP35,OUT018
DRK47,OUT018
DRI47,OUT046
FDK20,OUT045
FDC34,OUT018
FDI15,OUT019
FDG05,OUT027
FDK34,OUT017
FDX50,OUT010
FDP56,OUT018
NCX54,OUT049
FDI20,OUT018
FDH33,OUT017
NCO29,OUT045
FDK22,OUT045
DRO47,OUT046
FDT19,OUT027
FDY25,OUT017
FDS44,OUT019
FDJ21,OUT049
FDO40,OUT046
FDL36,OUT019
FDJ21,OUT046
FDD05,OUT017
FDS10,OUT010
FDG14,OUT027
FDN57,OUT046
FDS47,OUT017
FDO40,OUT010
FDM50,OUT045
FDF44,OUT045
FDS21,OUT010
NCJ06,OUT019
FDX49,OUT045
FDU33,OUT018
NCN06,OUT013
NCN53,OUT017
NCE30,OUT013
FDN21,OUT019
FDB52,OUT027
FDA26,OUT027
FDD23,OUT018
FDH57,OUT018
FDO15,OUT019
FDY49,OUT046
FDP20,OUT018
DRG11,OUT010
DRJ59,OUT049
FDP34,OUT035
FDY04,OUT017
FDV11,OUT049
FDG20,OUT045
NCH55,OUT017
FDV34,OUT018
FDT44,OUT049
FDG35,OUT019
FDG08,OUT018
FDX52,OUT017
NCH54,OUT027
FDU24,OUT027
FDW03,OUT035
FDV01,OUT018
FDQ39,OUT027
FDA16,OUT046
FDO12,OUT046
FDM44,OUT049
FDT03,OUT010
NCQ18,OUT027
NCL18,OUT018
NCJ06,OUT035
NCQ05,OUT049
FDS35,OUT045
NCI18,OUT027
NCO55,OUT010
FDW24,OUT013
NCS05,OUT027
FDO48,OUT045
FDT35,OUT017
DRN11,OUT049
FDY57,OUT018
DRE27,OUT045
FDM24,OUT046
FDX09,OUT013
FDY45,OUT018
FDF41,OUT017
FDG05,OUT049
FDF05,OUT035
FDU19,OUT027
DRH39,OUT027
FDP57,OUT017
FDE58,OUT027
DRD15,OUT013
FDJ52,OUT045
FDS01,OUT027
FDZ47,OUT046
FDG35,OUT027
FDY45,OUT045
FDY04,OUT049
FDY47,OUT035
FDE28,OUT049
FDJ27,OUT018
FDH58,OUT017
NCV42,OUT010
NCQ54,OUT018
FDL44,OUT018
FDY50,OUT018
FDR59,OUT017
FDH35,OUT017
FDX08,OUT045
FDL20,OUT035
FDB27,OUT049
FDA56,OUT013
FDV39,OUT013
FDU38,OUT019
FDT55,OUT045
FDS24,OUT018
FDS15,OUT046
FDF05,OUT027
DRP47,OUT049
FDA25,OUT018
FDA19,OUT019
NCM26,OUT013
FDS46,OUT018
DRH15,OUT018
NCR05,OUT035
NCY17,OUT045
FDZ01,OUT013
FDP31,OUT027
FDE57,OUT013
FDZ44,OUT010
NCP53,OUT018
NCA06,OUT045
FDP22,OUT045
FDW37,OUT017
NCS30,OUT049
FDB40,OUT035
FDC51,OUT017
FDC11,OUT046
FDC59,OUT027
FDE14,OUT018
NCT41,OUT013
FDP52,OUT035
DRA24,OUT010
FDC40,OUT049
NCA42,OUT013
FDT27,OUT045
NCW54,OUT045
DRB13,OUT013
FDY02,OUT019
FDS59,OUT045
FDR49,OUT035
FDY40,OUT018
FDL48,OUT035
DRI01,OUT027
FDZ52,OUT018
FDK32,OUT049
FDK51,OUT013
FDP28,OUT035
DRZ24,OUT046
FDG04,OUT019
FDF58,OUT027
FDI21,OUT046
FDZ43,OUT035
FDI57,OUT049
FDV03,OUT045
FDT12,OUT010
FDF29,OUT018
FDU02,OUT013
FDD23,OUT049
FDN04,OUT035
FDG29,OUT035
FDK51,OUT010
FDB53,OUT049
DRI23,OUT017
FDP57,OUT046
FDY57,OUT017
NCT42,OUT049
FDZ21,OUT027
FDC50,OUT017
FDT40,OUT045
FDD50,OUT017
DRI23,OUT049
FDQ46,OUT017
NCW06,OUT035
NCX06,OUT018
NCE19,OUT013
FDI60,OUT013
FDC47,OUT019
FDE02,OUT017
FDE11,OUT018
FDP11,OUT045
FDB08,OUT017
FDL48,OUT027
FDH26,OUT049
FDI33,OUT045
FDQ26,OUT046
FDN03,OUT019
FDO13,OUT045
NCJ29,OUT049
FDE52,OUT027
FDA52,OUT035
FDF57,OUT049
NCO26,OUT013
DRL59,OUT035
FDC60,OUT019
DRD25,OUT027
FDB26,OUT035
FDK51,OUT046
FDE53,OUT017
FDV24,OUT010
FDI34,OUT017
FDL36,OUT010
NCA54,OUT046
